,hour,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,year,day_of_year
2016-08-11 11:00:00,11,1001.9333333333334,1006.7333333333333,75.66666666666667,3.1333333333333333,31.033333333333335,73.66666666666667,0.0,2016,224
2016-08-11 12:00:00,12,1002.2,1007.0,73.0,3.0,30.2,79.0,0.0,2016,224
2016-08-11 13:00:00,13,1002.3666666666667,1007.1666666666666,73.0,2.7666666666666666,30.03333333333333,80.0,0.0,2016,224
2016-08-11 14:00:00,14,1002.5333333333334,1007.3333333333334,73.0,2.533333333333333,29.866666666666667,81.0,0.0,2016,224
2016-08-11 15:00:00,15,1002.7,1007.5,73.0,2.3,29.7,82.0,0.0,2016,224
2016-08-11 16:00:00,16,1002.3666666666667,1007.1666666666666,82.0,1.8666666666666665,29.466666666666665,83.0,0.0,2016,224
2016-08-11 17:00:00,17,1002.0333333333334,1006.8333333333334,91.0,1.4333333333333331,29.233333333333334,84.0,0.0,2016,224
2016-08-11 18:00:00,18,1001.7,1006.5,100.0,1.0,29.0,85.0,0.0,2016,224
2016-08-11 19:00:00,19,1001.7333333333333,1006.5333333333333,96.0,1.1666666666666667,28.866666666666667,86.0,0.0,2016,224
2016-08-11 20:00:00,20,1001.7666666666667,1006.5666666666667,92.0,1.3333333333333333,28.733333333333334,87.0,0.0,2016,224
2016-08-11 21:00:00,21,1001.8,1006.6,88.0,1.5,28.6,88.0,0.0,2016,224
2016-08-11 22:00:00,22,1001.9666666666666,1006.7666666666667,91.0,1.7333333333333334,29.6,83.0,0.0,2016,224
2016-08-11 23:00:00,23,1002.1333333333333,1006.9333333333334,94.0,1.9666666666666668,30.6,78.0,0.0,2016,224
2016-08-12 00:00:00,0,1002.3,1007.1,97.0,2.2,31.6,73.0,0.0,2016,225
2016-08-12 01:00:00,1,1002.0666666666666,1006.8666666666667,96.66666666666667,2.066666666666667,32.03333333333333,70.0,0.0,2016,225
2016-08-12 02:00:00,2,1001.8333333333334,1006.6333333333333,96.33333333333333,1.9333333333333333,32.46666666666667,67.0,0.0,2016,225
2016-08-12 03:00:00,3,1001.6,1006.4,96.0,1.8,32.9,64.0,0.0,2016,225
2016-08-12 04:00:00,4,1001.0333333333333,1005.8333333333334,80.66666666666667,1.9000000000000001,33.333333333333336,62.666666666666664,0.0,2016,225
2016-08-12 05:00:00,5,1000.4666666666667,1005.2666666666667,65.33333333333333,2.0,33.766666666666666,61.333333333333336,0.0,2016,225
2016-08-12 06:00:00,6,999.9,1004.7,50.0,2.1,34.2,60.0,0.0,2016,225
2016-08-12 07:00:00,7,999.5333333333333,1004.3333333333334,58.666666666666664,3.166666666666667,33.86666666666667,63.0,0.0,2016,225
2016-08-12 08:00:00,8,999.1666666666666,1003.9666666666667,67.33333333333333,4.233333333333333,33.53333333333334,66.0,0.0,2016,225
2016-08-12 09:00:00,9,998.8,1003.6,76.0,5.3,33.2,69.0,0.0,2016,225
2016-08-12 10:00:00,10,999.1999999999999,1004.0,71.66666666666667,4.533333333333333,32.5,71.33333333333333,0.0,2016,225
2016-08-12 11:00:00,11,999.6,1004.4,67.33333333333333,3.7666666666666666,31.8,73.66666666666667,0.0,2016,225
2016-08-12 12:00:00,12,1000.0,1004.8,63.0,3.0,31.1,76.0,0.0,2016,225
2016-08-12 13:00:00,13,1000.2,1005.0,69.0,2.5,30.833333333333336,75.33333333333333,0.0,2016,225
2016-08-12 14:00:00,14,1000.4,1005.1999999999999,75.0,2.0,30.566666666666666,74.66666666666667,0.0,2016,225
2016-08-12 15:00:00,15,1000.6,1005.4,81.0,1.5,30.3,74.0,0.0,2016,225
2016-08-12 16:00:00,16,1000.3666666666667,1005.1666666666666,135.33333333333334,1.2333333333333334,29.666666666666668,77.0,0.0,2016,225
2016-08-12 17:00:00,17,1000.1333333333333,1004.9333333333334,189.66666666666669,0.9666666666666667,29.03333333333333,80.0,0.0,2016,225
2016-08-12 18:00:00,18,999.9,1004.7,244.0,0.7,28.4,83.0,0.0,2016,225
2016-08-12 19:00:00,19,1000.0,1004.8000000000001,190.66666666666666,0.7666666666666666,28.133333333333333,83.66666666666667,0.0,2016,225
2016-08-12 20:00:00,20,1000.1,1004.9,137.33333333333331,0.8333333333333334,27.866666666666667,84.33333333333333,0.0,2016,225
2016-08-12 21:00:00,21,1000.2,1005.0,84.0,0.9,27.6,85.0,0.0,2016,225
2016-08-12 22:00:00,22,1000.4666666666667,1005.2666666666667,81.66666666666667,1.4,29.033333333333335,79.33333333333333,0.0,2016,225
2016-08-12 23:00:00,23,1000.7333333333333,1005.5333333333333,79.33333333333333,1.9,30.466666666666665,73.66666666666667,0.0,2016,225
2016-08-13 00:00:00,0,1001.0,1005.8,77.0,2.4,31.9,68.0,0.0,2016,226
2016-08-13 01:00:00,1,1000.9333333333333,1005.7333333333333,97.33333333333333,2.3,32.43333333333333,65.33333333333333,0.0,2016,226
2016-08-13 02:00:00,2,1000.8666666666667,1005.6666666666666,117.66666666666666,2.2,32.96666666666667,62.666666666666664,0.0,2016,226
2016-08-13 03:00:00,3,1000.8,1005.6,138.0,2.1,33.5,60.0,0.0,2016,226
2016-08-13 04:00:00,4,1000.1,1004.9,137.66666666666666,1.8666666666666667,34.03333333333333,59.333333333333336,0.0,2016,226
2016-08-13 05:00:00,5,999.4,1004.2,137.33333333333334,1.6333333333333333,34.56666666666667,58.666666666666664,0.0,2016,226
2016-08-13 06:00:00,6,998.7,1003.5,137.0,1.4,35.1,58.0,0.0,2016,226
2016-08-13 07:00:00,7,998.5,1003.3,121.0,1.9333333333333331,34.5,62.0,0.0,2016,226
2016-08-13 08:00:00,8,998.3000000000001,1003.1,105.0,2.466666666666667,33.9,66.0,0.0,2016,226
2016-08-13 09:00:00,9,998.1,1002.9,89.0,3.0,33.3,70.0,0.0,2016,226
2016-08-13 10:00:00,10,998.4333333333334,1003.2333333333333,85.33333333333333,2.9,32.733333333333334,71.66666666666667,0.0,2016,226
2016-08-13 11:00:00,11,998.7666666666667,1003.5666666666666,81.66666666666667,2.8000000000000003,32.166666666666664,73.33333333333333,0.0,2016,226
2016-08-13 12:00:00,12,999.1,1003.9,78.0,2.7,31.6,75.0,0.0,2016,226
2016-08-13 13:00:00,13,999.4,1004.1999999999999,112.0,2.4333333333333336,31.133333333333333,76.33333333333333,0.0,2016,226
2016-08-13 14:00:00,14,999.7,1004.5,146.0,2.1666666666666665,30.666666666666668,77.66666666666667,0.0,2016,226
2016-08-13 15:00:00,15,1000.0,1004.8,180.0,1.9,30.2,79.0,0.0,2016,226
2016-08-13 16:00:00,16,999.7,1004.5,161.33333333333334,1.6333333333333333,29.866666666666667,79.66666666666667,0.0,2016,226
2016-08-13 17:00:00,17,999.4,1004.1999999999999,142.66666666666666,1.3666666666666667,29.53333333333333,80.33333333333333,0.0,2016,226
2016-08-13 18:00:00,18,999.1,1003.9,124.0,1.1,29.2,81.0,0.0,2016,226
2016-08-13 19:00:00,19,999.2333333333333,1004.0333333333333,147.33333333333334,1.1333333333333333,28.766666666666666,82.33333333333333,0.0,2016,226
2016-08-13 20:00:00,20,999.3666666666667,1004.1666666666666,170.66666666666666,1.1666666666666667,28.333333333333332,83.66666666666667,0.0,2016,226
2016-08-13 21:00:00,21,999.5,1004.3,194.0,1.2,27.9,85.0,0.0,2016,226
2016-08-13 22:00:00,22,999.8,1004.6,169.33333333333334,1.2,29.133333333333333,79.33333333333333,0.0,2016,226
2016-08-13 23:00:00,23,1000.1,1004.9,144.66666666666666,1.2,30.366666666666667,73.66666666666667,0.0,2016,226
2016-08-14 00:00:00,0,1000.4,1005.2,120.0,1.2,31.6,68.0,0.0,2016,227
2016-08-14 01:00:00,1,1000.1333333333333,1004.9333333333334,93.33333333333333,1.2666666666666666,32.300000000000004,64.33333333333333,0.0,2016,227
2016-08-14 02:00:00,2,999.8666666666667,1004.6666666666666,66.66666666666666,1.3333333333333333,33.0,60.666666666666664,0.0,2016,227
2016-08-14 03:00:00,3,999.6,1004.4,40.0,1.4,33.7,57.0,0.0,2016,227
2016-08-14 04:00:00,4,999.1,1003.9,44.0,2.0666666666666664,34.2,55.0,0.0,2016,227
2016-08-14 05:00:00,5,998.6,1003.4,48.0,2.7333333333333334,34.7,53.0,0.0,2016,227
2016-08-14 06:00:00,6,998.1,1002.9,52.0,3.4,35.2,51.0,0.0,2016,227
2016-08-14 07:00:00,7,997.8333333333334,1002.6333333333333,70.33333333333333,2.7666666666666666,35.233333333333334,52.0,0.0,2016,227
2016-08-14 08:00:00,8,997.5666666666666,1002.3666666666667,88.66666666666666,2.1333333333333333,35.266666666666666,53.0,0.0,2016,227
2016-08-14 09:00:00,9,997.3,1002.1,107.0,1.5,35.3,54.0,0.0,2016,227
2016-08-14 10:00:00,10,997.9,1002.7,93.33333333333333,1.7666666666666666,33.93333333333333,60.666666666666664,0.0,2016,227
2016-08-14 11:00:00,11,998.5,1003.3,79.66666666666667,2.033333333333333,32.56666666666666,67.33333333333333,0.0,2016,227
2016-08-14 12:00:00,12,999.1,1003.9,66.0,2.3,31.2,74.0,0.0,2016,227
2016-08-14 13:00:00,13,999.2333333333333,1004.0333333333333,60.666666666666664,2.0999999999999996,31.03333333333333,74.33333333333333,0.0,2016,227
2016-08-14 14:00:00,14,999.3666666666667,1004.1666666666666,55.333333333333336,1.9,30.866666666666667,74.66666666666667,0.0,2016,227
2016-08-14 15:00:00,15,999.5,1004.3,50.0,1.7,30.7,75.0,0.0,2016,227
2016-08-14 16:00:00,16,998.9666666666667,1003.7666666666667,138.66666666666669,1.4666666666666666,30.066666666666666,77.33333333333333,0.0,2016,227
2016-08-14 17:00:00,17,998.4333333333333,1003.2333333333333,227.33333333333334,1.2333333333333334,29.433333333333334,79.66666666666667,0.0,2016,227
2016-08-14 18:00:00,18,997.9,1002.7,316.0,1.0,28.8,82.0,0.0,2016,227
2016-08-14 19:00:00,19,997.8,1002.6,284.6666666666667,1.1,28.400000000000002,83.0,0.0,2016,227
2016-08-14 20:00:00,20,997.7,1002.5,253.33333333333334,1.2,28.0,84.0,0.0,2016,227
2016-08-14 21:00:00,21,997.6,1002.4,222.0,1.3,27.6,85.0,0.0,2016,227
2016-08-14 22:00:00,22,998.0,1002.8,204.33333333333334,1.5333333333333334,28.6,81.33333333333333,0.0,2016,227
2016-08-14 23:00:00,23,998.4,1003.2,186.66666666666666,1.7666666666666666,29.6,77.66666666666667,0.0,2016,227
2016-08-15 00:00:00,0,998.8,1003.6,169.0,2.0,30.6,74.0,0.0,2016,228
2016-08-15 01:00:00,1,998.6333333333333,1003.4333333333334,171.33333333333334,1.8333333333333333,31.733333333333334,70.33333333333333,0.0,2016,228
2016-08-15 02:00:00,2,998.4666666666666,1003.2666666666667,173.66666666666666,1.6666666666666667,32.86666666666667,66.66666666666667,0.0,2016,228
2016-08-15 03:00:00,3,998.3,1003.1,176.0,1.5,34.0,63.0,0.0,2016,228
2016-08-15 04:00:00,4,997.6666666666666,1002.4666666666667,148.66666666666666,1.5,34.666666666666664,59.333333333333336,0.0,2016,228
2016-08-15 05:00:00,5,997.0333333333333,1001.8333333333334,121.33333333333334,1.5,35.333333333333336,55.666666666666664,0.0,2016,228
2016-08-15 06:00:00,6,996.4,1001.2,94.0,1.5,36.0,52.0,0.0,2016,228
2016-08-15 07:00:00,7,996.2666666666667,1001.0666666666667,87.33333333333333,1.8666666666666667,35.8,53.333333333333336,0.0,2016,228
2016-08-15 08:00:00,8,996.1333333333333,1000.9333333333333,80.66666666666667,2.2333333333333334,35.6,54.666666666666664,0.0,2016,228
2016-08-15 09:00:00,9,996.0,1000.8,74.0,2.6,35.4,56.0,0.0,2016,228
2016-08-15 10:00:00,10,996.5333333333333,1001.3333333333333,81.0,2.533333333333333,34.166666666666664,61.666666666666664,0.0,2016,228
2016-08-15 11:00:00,11,997.0666666666667,1001.8666666666667,88.0,2.466666666666667,32.93333333333333,67.33333333333333,0.0,2016,228
2016-08-15 12:00:00,12,997.6,1002.4,95.0,2.4,31.7,73.0,0.0,2016,228
2016-08-15 13:00:00,13,997.7,1002.5,83.33333333333333,2.1666666666666665,31.4,74.33333333333333,0.0,2016,228
2016-08-15 14:00:00,14,997.8,1002.6,71.66666666666667,1.9333333333333333,31.1,75.66666666666667,0.0,2016,228
2016-08-15 15:00:00,15,997.9,1002.7,60.0,1.7,30.8,77.0,0.0,2016,228
2016-08-15 16:00:00,16,997.6,1002.4,138.66666666666669,1.7666666666666666,30.233333333333334,79.33333333333333,0.0,2016,228
2016-08-15 17:00:00,17,997.3,1002.1,217.33333333333334,1.8333333333333333,29.666666666666668,81.66666666666667,0.0,2016,228
2016-08-15 18:00:00,18,997.0,1001.8,296.0,1.9,29.1,84.0,0.0,2016,228
2016-08-15 19:00:00,19,997.0,1001.8,292.3333333333333,1.8666666666666667,28.833333333333336,86.0,0.0,2016,228
2016-08-15 20:00:00,20,997.0,1001.8,288.6666666666667,1.8333333333333333,28.566666666666666,88.0,0.0,2016,228
2016-08-15 21:00:00,21,997.0,1001.8,285.0,1.8,28.3,90.0,0.0,2016,228
2016-08-15 22:00:00,22,997.4,1002.1999999999999,308.6666666666667,1.8666666666666667,29.366666666666667,84.66666666666667,0.0,2016,228
2016-08-15 23:00:00,23,997.8000000000001,1002.6,332.3333333333333,1.9333333333333333,30.433333333333334,79.33333333333333,0.0,2016,228
2016-08-16 00:00:00,0,998.2,1003.0,356.0,2.0,31.5,74.0,0.0,2016,229
2016-08-16 01:00:00,1,998.2,1003.0,239.0,2.1333333333333333,32.06666666666667,70.66666666666667,0.0,2016,229
2016-08-16 02:00:00,2,998.2,1003.0,122.0,2.2666666666666666,32.63333333333333,67.33333333333333,0.0,2016,229
2016-08-16 03:00:00,3,998.2,1003.0,5.0,2.4,33.2,64.0,0.0,2016,229
2016-08-16 04:00:00,4,997.7,1002.5,27.0,2.6,34.06666666666667,58.333333333333336,0.0,2016,229
2016-08-16 05:00:00,5,997.2,1002.0,49.0,2.8,34.93333333333333,52.666666666666664,0.0,2016,229
2016-08-16 06:00:00,6,996.7,1001.5,71.0,3.0,35.8,47.0,0.0,2016,229
2016-08-16 07:00:00,7,996.4666666666667,1001.2666666666667,71.66666666666667,3.2666666666666666,35.63333333333333,49.0,0.0,2016,229
2016-08-16 08:00:00,8,996.2333333333333,1001.0333333333333,72.33333333333333,3.533333333333333,35.46666666666666,51.0,0.0,2016,229
2016-08-16 09:00:00,9,996.0,1000.8,73.0,3.8,35.3,53.0,0.0,2016,229
2016-08-16 10:00:00,10,996.3666666666667,1001.1666666666666,78.33333333333333,3.5,34.233333333333334,56.666666666666664,0.0,2016,229
2016-08-16 11:00:00,11,996.7333333333333,1001.5333333333333,83.66666666666667,3.1999999999999997,33.166666666666664,60.333333333333336,0.0,2016,229
2016-08-16 12:00:00,12,997.1,1001.9,89.0,2.9,32.1,64.0,0.0,2016,229
2016-08-16 13:00:00,13,997.3333333333334,1002.1333333333333,88.66666666666667,2.6666666666666665,31.46666666666667,69.0,0.0,2016,229
2016-08-16 14:00:00,14,997.5666666666666,1002.3666666666667,88.33333333333333,2.4333333333333336,30.833333333333332,74.0,0.0,2016,229
2016-08-16 15:00:00,15,997.8,1002.6,88.0,2.2,30.2,79.0,0.0,2016,229
2016-08-16 16:00:00,16,997.6333333333333,1002.4333333333334,77.66666666666667,2.166666666666667,29.966666666666665,80.33333333333333,0.0,2016,229
2016-08-16 17:00:00,17,997.4666666666666,1002.2666666666667,67.33333333333333,2.1333333333333333,29.733333333333334,81.66666666666667,0.0,2016,229
2016-08-16 18:00:00,18,997.3,1002.1,57.0,2.1,29.5,83.0,0.0,2016,229
2016-08-16 19:00:00,19,997.3666666666667,1002.1666666666666,41.333333333333336,1.7666666666666668,29.366666666666667,83.66666666666667,0.0,2016,229
2016-08-16 20:00:00,20,997.4333333333333,1002.2333333333333,25.666666666666668,1.4333333333333336,29.233333333333334,84.33333333333333,0.0,2016,229
2016-08-16 21:00:00,21,997.5,1002.3,10.0,1.1,29.1,85.0,0.0,2016,229
2016-08-16 22:00:00,22,997.7333333333333,1002.5333333333333,109.0,1.1666666666666667,29.233333333333334,84.66666666666667,0.0,2016,229
2016-08-16 23:00:00,23,997.9666666666667,1002.7666666666667,208.0,1.2333333333333334,29.366666666666667,84.33333333333333,0.0,2016,229
2016-08-17 00:00:00,0,998.2,1003.0,307.0,1.3,29.5,84.0,0.0,2016,230
2016-08-17 01:00:00,1,998.0333333333334,1002.8333333333334,311.6666666666667,1.4666666666666668,30.766666666666666,78.33333333333333,0.0,2016,230
2016-08-17 02:00:00,2,997.8666666666667,1002.6666666666666,316.3333333333333,1.6333333333333333,32.03333333333333,72.66666666666667,0.0,2016,230
2016-08-17 03:00:00,3,997.7,1002.5,321.0,1.8,33.3,67.0,0.0,2016,230
2016-08-17 04:00:00,4,997.1333333333333,1001.9333333333333,247.33333333333331,2.1666666666666665,34.199999999999996,61.666666666666664,0.0,2016,230
2016-08-17 05:00:00,5,996.5666666666667,1001.3666666666667,173.66666666666666,2.533333333333333,35.1,56.333333333333336,0.0,2016,230
2016-08-17 06:00:00,6,996.0,1000.8,100.0,2.9,36.0,51.0,0.0,2016,230
2016-08-17 07:00:00,7,995.8333333333334,1000.6333333333333,99.33333333333333,3.1666666666666665,35.53333333333333,52.333333333333336,0.0,2016,230
2016-08-17 08:00:00,8,995.6666666666666,1000.4666666666666,98.66666666666667,3.4333333333333336,35.06666666666667,53.666666666666664,0.0,2016,230
2016-08-17 09:00:00,9,995.5,1000.3,98.0,3.7,34.6,55.0,0.0,2016,230
2016-08-17 10:00:00,10,995.8,1000.6,96.33333333333333,3.3000000000000003,33.63333333333333,59.0,0.0,2016,230
2016-08-17 11:00:00,11,996.1,1000.9,94.66666666666667,2.9,32.666666666666664,63.0,0.0,2016,230
2016-08-17 12:00:00,12,996.4,1001.2,93.0,2.5,31.7,67.0,0.0,2016,230
2016-08-17 13:00:00,13,996.6333333333333,1001.4333333333334,85.33333333333333,2.1666666666666665,31.366666666666667,69.0,0.0,2016,230
2016-08-17 14:00:00,14,996.8666666666667,1001.6666666666666,77.66666666666667,1.8333333333333335,31.03333333333333,71.0,0.0,2016,230
2016-08-17 15:00:00,15,997.1,1001.9,70.0,1.5,30.7,73.0,0.0,2016,230
2016-08-17 16:00:00,16,996.9666666666667,1001.7666666666667,60.0,1.5666666666666667,30.333333333333332,74.66666666666667,0.0,2016,230
2016-08-17 17:00:00,17,996.8333333333334,1001.6333333333333,50.0,1.6333333333333333,29.96666666666667,76.33333333333333,0.0,2016,230
2016-08-17 18:00:00,18,996.7,1001.5,40.0,1.7,29.6,78.0,0.0,2016,230
2016-08-17 19:00:00,19,996.7666666666667,1001.5666666666667,134.33333333333331,1.6666666666666667,29.033333333333335,80.66666666666667,0.0,2016,230
2016-08-17 20:00:00,20,996.8333333333334,1001.6333333333333,228.66666666666666,1.6333333333333333,28.466666666666665,83.33333333333333,0.0,2016,230
2016-08-17 21:00:00,21,996.9,1001.7,323.0,1.6,27.9,86.0,0.0,2016,230
2016-08-17 22:00:00,22,997.1666666666666,1001.9666666666667,276.6666666666667,1.8333333333333333,28.8,82.33333333333333,0.0,2016,230
2016-08-17 23:00:00,23,997.4333333333334,1002.2333333333333,230.33333333333331,2.0666666666666664,29.7,78.66666666666667,0.0,2016,230
2016-08-18 00:00:00,0,997.7,1002.5,184.0,2.3,30.6,75.0,0.0,2016,231
2016-08-18 01:00:00,1,997.6,1002.4,166.0,2.3,31.900000000000002,68.66666666666667,0.0,2016,231
2016-08-18 02:00:00,2,997.5,1002.3000000000001,148.0,2.3,33.2,62.333333333333336,0.0,2016,231
2016-08-18 03:00:00,3,997.4,1002.2,130.0,2.3,34.5,56.0,0.0,2016,231
2016-08-18 04:00:00,4,996.8666666666667,1001.6333333333333,157.33333333333334,2.5666666666666664,35.233333333333334,52.666666666666664,0.0,2016,231
2016-08-18 05:00:00,5,996.3333333333333,1001.0666666666667,184.66666666666666,2.8333333333333335,35.96666666666667,49.333333333333336,0.0,2016,231
2016-08-18 06:00:00,6,995.8,1000.5,212.0,3.1,36.7,46.0,0.0,2016,231
2016-08-18 07:00:00,7,995.5666666666666,1000.3,179.0,3.5,36.63333333333333,48.0,0.0,2016,231
2016-08-18 08:00:00,8,995.3333333333334,1000.1,146.0,3.9,36.56666666666667,50.0,0.0,2016,231
2016-08-18 09:00:00,9,995.1,999.9,113.0,4.3,36.5,52.0,0.0,2016,231
2016-08-18 10:00:00,10,995.6666666666666,1000.4666666666667,103.66666666666667,3.833333333333333,35.166666666666664,58.0,0.0,2016,231
2016-08-18 11:00:00,11,996.2333333333333,1001.0333333333333,94.33333333333333,3.3666666666666667,33.833333333333336,64.0,0.0,2016,231
2016-08-18 12:00:00,12,996.8,1001.6,85.0,2.9,32.5,70.0,0.0,2016,231
2016-08-18 13:00:00,13,997.0,1001.8000000000001,81.33333333333333,2.533333333333333,32.2,71.66666666666667,0.0,2016,231
2016-08-18 14:00:00,14,997.1999999999999,1002.0,77.66666666666667,2.1666666666666665,31.900000000000002,73.33333333333333,0.0,2016,231
2016-08-18 15:00:00,15,997.4,1002.2,74.0,1.8,31.6,75.0,0.0,2016,231
2016-08-18 16:00:00,16,997.3666666666667,1002.1333333333333,119.33333333333334,1.3333333333333335,31.033333333333335,77.66666666666667,0.0,2016,231
2016-08-18 17:00:00,17,997.3333333333333,1002.0666666666667,164.66666666666669,0.8666666666666668,30.466666666666665,80.33333333333333,0.0,2016,231
2016-08-18 18:00:00,18,997.3,1002.0,210.0,0.4,29.9,83.0,0.0,2016,231
2016-08-18 19:00:00,19,997.2666666666667,1002.0,220.33333333333334,0.8,29.566666666666666,84.66666666666667,0.0,2016,231
2016-08-18 20:00:00,20,997.2333333333333,1002.0,230.66666666666666,1.2000000000000002,29.23333333333333,86.33333333333333,0.0,2016,231
2016-08-18 21:00:00,21,997.2,1002.0,241.0,1.6,28.9,88.0,0.0,2016,231
2016-08-18 22:00:00,22,997.6333333333333,1002.4333333333333,222.66666666666666,1.7333333333333334,29.599999999999998,85.33333333333333,0.0,2016,231
2016-08-18 23:00:00,23,998.0666666666667,1002.8666666666667,204.33333333333334,1.8666666666666667,30.3,82.66666666666667,0.0,2016,231
2016-08-19 00:00:00,0,998.5,1003.3,186.0,2.0,31.0,80.0,0.0,2016,232
2016-08-19 01:00:00,1,998.4333333333333,1003.1999999999999,209.0,1.7,32.46666666666667,72.66666666666667,0.0,2016,232
2016-08-19 02:00:00,2,998.3666666666667,1003.1,232.0,1.4,33.93333333333333,65.33333333333333,0.0,2016,232
2016-08-19 03:00:00,3,998.3,1003.0,255.0,1.1,35.4,58.0,0.0,2016,232
2016-08-19 04:00:00,4,997.8666666666667,1002.5666666666667,222.0,1.4333333333333333,36.233333333333334,53.0,0.0,2016,232
2016-08-19 05:00:00,5,997.4333333333333,1002.1333333333333,189.0,1.7666666666666666,37.06666666666666,48.0,0.0,2016,232
2016-08-19 06:00:00,6,997.0,1001.7,156.0,2.1,37.9,43.0,0.0,2016,232
2016-08-19 07:00:00,7,996.9333333333333,1001.6666666666667,216.33333333333334,2.7666666666666666,36.63333333333333,48.0,0.0,2016,232
2016-08-19 08:00:00,8,996.8666666666667,1001.6333333333333,276.6666666666667,3.433333333333333,35.36666666666667,53.0,0.0,2016,232
2016-08-19 09:00:00,9,996.8,1001.6,337.0,4.1,34.1,58.0,0.0,2016,232
2016-08-19 10:00:00,10,997.2333333333333,1002.0333333333333,331.0,3.1666666666666665,33.4,61.333333333333336,0.0,2016,232
2016-08-19 11:00:00,11,997.6666666666666,1002.4666666666667,325.0,2.2333333333333334,32.7,64.66666666666667,0.0,2016,232
2016-08-19 12:00:00,12,998.1,1002.9,319.0,1.3,32.0,68.0,0.0,2016,232
2016-08-19 13:00:00,13,998.5,1003.3,324.3333333333333,1.1666666666666667,31.466666666666665,71.0,0.0,2016,232
